DD,HH,Day,tripduration,end station latitude,end station longitude,AGE
13,8,3,1201,40.751873,-73.97770600000003,24.0
13,8,3,365,40.72743423,-73.99379025,43.0
13,8,3,960,40.71291224,-74.01020234,39.0
13,8,3,843,40.71273266,-74.0046073,27.0
13,8,3,279,40.72743423,-73.99379025,34.0
13,8,3,493,40.73049393,-73.99572140000002,27.0
13,8,3,1047,40.74173969,-73.99415556,24.0
13,8,3,1597,40.73704984,-73.99009296,41.0
13,9,3,1827,40.75929124,-73.98859651,24.0
13,9,3,376,40.71559509,-73.9870295,51.0
13,9,3,185,40.71926081,-73.98178024,33.0
13,9,3,392,40.72456089,-73.99565293,40.0
13,9,3,161,40.72502876,-73.99069656,32.0
13,9,3,1599,40.74394314,-73.97966069,46.0
13,10,3,723,40.72165481,-74.00234737,36.0
13,10,3,592,40.72456089,-73.99565293,53.0
13,11,3,1667,40.75001986,-73.96905301,46.0
13,11,3,251,40.72955361,-73.98057249,25.0
13,11,3,448,40.72456089,-73.99565293,24.0
13,11,3,470,40.73047747,-73.99906065,31.0
13,11,3,1210,40.73492695,-73.99200509,44.0
13,12,3,337,40.7284186,-73.98713956,25.0
13,12,3,1076,40.70255065,-74.0127234,32.0
13,12,3,389,40.714215,-73.981346,50.0
13,12,3,417,40.73223272,-73.98889957,46.0
13,12,3,416,40.72456089,-73.99565293,31.0
13,12,3,1051,40.74901271,-73.98848395,34.0
13,12,3,206,40.72779126,-73.98564945,43.0
13,12,3,430,40.73028666,-73.9907647,23.0
13,13,3,1142,40.73221853,-73.98165557,46.0
13,13,3,340,40.71559509,-73.9870295,28.0
13,13,3,876,40.736502,-73.97809472,24.0
13,13,3,901,40.73401143,-74.00293877,46.0
13,13,3,2360,40.72228087,-73.97668709,41.0
13,13,3,1144,40.749717753,-74.002950346,31.0
13,13,3,244,40.72740794,-73.98142006,50.0
13,13,3,1280,40.74173969,-73.99415556,32.0
13,13,3,1116,40.74173969,-73.99415556,35.0
13,14,3,1064,40.7451677,-73.98683077,46.0
13,14,3,522,40.73047747,-73.99906065,46.0
13,14,3,957,40.74394314,-73.97966069,62.0
13,14,3,1578,40.72917025,-73.99810231,54.0
13,14,3,346,40.72743423,-73.99379025,29.0
13,14,3,584,40.73492695,-73.99200509,24.0
13,15,3,15905,40.7218158,-73.99720307,24.0
13,15,3,4127,40.74901271,-73.98848395,46.0
13,15,3,790,40.71729000000001,-73.996375,57.0
13,15,3,218,40.72938685,-73.97772429,26.0
13,16,3,482,40.72467721,-73.98783413,41.0
13,16,3,430,40.73454567,-73.99074142,32.0
13,16,3,1255,40.70862144,-74.00722156,39.0
13,16,3,96,40.72453734,-73.98185424,25.0
13,17,3,1546,40.73935542,-73.99931783,46.0
13,17,3,1544,40.73935542,-73.99931783,46.0
13,17,3,1573,40.73935542,-73.99931783,46.0
13,17,3,1518,40.73935542,-73.99931783,46.0
13,17,3,591,40.72917025,-73.99810231,61.0
13,17,3,726,40.7218158,-73.99720307,46.0
13,17,3,243,40.71739973,-73.98016555,25.0
13,17,3,1166,40.72467721,-73.98783413,39.0
13,17,3,86,40.72066442,-73.98517977,29.0
13,17,3,1317,40.70569254,-74.01677685,20.0
13,17,3,267,40.72110063,-73.99192540000001,37.0
13,18,3,326,40.72521311,-73.97768752,21.0
13,18,3,566,40.72110063,-73.99192540000001,46.0
13,18,3,584,40.72110063,-73.99192540000001,18.0
13,18,3,223,40.72621788,-73.98379855,43.0
13,18,3,257,40.72368361,-73.97574813,29.0
13,18,3,109,40.7208736,-73.98085795,27.0
13,18,3,632,40.73223272,-73.98889957,37.0
13,18,3,773,40.72217444,-73.98368779,32.0
13,18,3,978,40.72165481,-74.00234737,24.0
13,18,3,2043,40.73564,-73.95866,44.0
13,18,3,253,40.72955361,-73.98057249,31.0
13,18,3,478,40.72779126,-73.98564945,25.0
13,19,3,284,40.72953837,-73.98426726,29.0
13,19,3,1702,40.7390169121,-74.0026376103,26.0
13,19,3,219,40.72467721,-73.98783413,27.0
13,19,3,283,40.72955361,-73.98057249,39.0
13,19,3,647,40.73028666,-73.9907647,48.0
13,19,3,640,40.73028666,-73.9907647,43.0
13,19,3,176,40.72621788,-73.98379855,23.0
13,20,3,527,40.72740794,-73.98142006,63.0
13,20,3,408,40.73047309,-73.98672378,51.0
13,20,3,1445,40.70905623,-74.01043382,46.0
13,20,3,1413,40.70905623,-74.01043382,35.0
13,20,3,338,40.71269042,-73.98776323,23.0
13,20,3,333,40.72938685,-73.97772429,27.0
13,20,3,677,40.739445,-73.97680600000002,25.0
13,20,3,1463,40.76020258,-73.96478473,25.0
13,21,3,631,40.71076228,-73.99400398,23.0
13,21,3,204,40.72299208,-73.97995466,48.0
13,21,3,1091,40.72243797,-74.00566443,45.0
13,21,3,1291,40.7208736,-73.98085795,46.0
13,21,3,320,40.7172274,-73.98802084,27.0
13,21,3,331,40.71427487,-73.98990025,41.0
13,22,3,718,40.744023,-73.976056,31.0
13,22,3,339,40.7172274,-73.98802084,24.0
13,22,3,1538,40.716887,-73.96319799999998,46.0
13,22,3,420,40.72938685,-73.97772429,24.0
13,22,3,1073,40.73624527,-73.98473765,35.0
13,23,3,1212,40.74394314,-73.97966069,46.0
13,23,3,1187,40.74394314,-73.97966069,46.0
13,23,3,688,40.7218158,-73.99720307,31.0
13,23,3,1019,40.72743423,-73.99379025,46.0
13,23,3,1022,40.72743423,-73.99379025,46.0
13,23,3,1281,40.74173969,-73.99415556,46.0
13,23,3,1197,40.74173969,-73.99415556,46.0
13,23,3,134,40.72621788,-73.98379855,39.0
14,0,4,667,40.744023,-73.976056,24.0
14,5,4,613,40.72317958,-73.99480012,55.0
14,6,4,1347,40.75500254,-73.98014437,31.0
14,6,4,339,40.72456089,-73.99565293,56.0
14,6,4,2222,40.72217444,-73.98368779,56.0
14,6,4,973,40.75714758,-73.97207836,39.0
14,7,4,1144,40.75971079999999,-73.97402311,25.0
14,7,4,410,40.73221853,-73.98165557,46.0
14,7,4,1320,40.75640548,-73.9900262,25.0
14,7,4,470,40.72502876,-73.99069656,24.0
14,7,4,597,40.717571,-74.005549,26.0
14,7,4,851,40.71273266,-74.0046073,27.0
14,7,4,651,40.71413089,-73.99704679999998,25.0
14,7,4,779,40.7405826,-74.00550867,34.0
14,7,4,425,40.728145,-73.990214,27.0
14,7,4,22378,40.7423543,-73.98915076,46.0
14,7,4,319,40.72743423,-73.99379025,43.0
14,7,4,1035,40.751581,-73.97791,31.0
14,8,4,413,40.72456089,-73.99565293,24.0
14,8,4,576,40.736502,-73.97809472,24.0
14,8,4,973,40.707873,-74.00166999999998,26.0
14,8,4,433,40.72456089,-73.99565293,40.0
14,8,4,472,40.734232,-73.986923,29.0
14,8,4,470,40.73224119,-74.00026394,29.0
14,8,4,569,40.73454567,-73.99074142,27.0
14,8,4,1586,40.75066386,-74.00176802,59.0
14,8,4,175,40.72502876,-73.99069656,32.0
14,8,4,282,40.72955361,-73.98057249,35.0
14,8,4,1421,40.751396,-74.00522600000002,23.0
14,8,4,890,40.74571210000001,-73.98194829,29.0
14,8,4,958,40.73726186,-73.99238967,28.0
14,8,4,829,40.71291224,-74.01020234,39.0
14,8,4,491,40.73224119,-74.00026394,35.0
14,8,4,1234,40.746647,-73.993915,27.0
14,8,4,1214,40.7218158,-73.99720307,45.0
14,8,4,713,40.70530954,-74.00612572,25.0
14,8,4,915,40.70355377,-74.00670227,24.0
14,8,4,566,40.73049393,-73.99572140000002,27.0
14,8,4,716,40.74025878,-73.98409214,37.0
14,8,4,153,40.72467721,-73.98783413,23.0
14,8,4,1212,40.7451677,-73.98683077,28.0
14,8,4,415,40.72456089,-73.99565293,26.0
14,8,4,261,40.72228087,-73.97668709,40.0
14,8,4,219,40.72502876,-73.99069656,32.0
14,9,4,185,40.722055,-73.989111,44.0
14,9,4,1256,40.75466591,-73.99138152,37.0
14,9,4,483,40.72710258,-74.00297088,27.0
14,10,4,704,40.73624527,-73.98473765,27.0
14,10,4,1671,40.76228826,-73.98336183,44.0
14,10,4,413,40.72456089,-73.99565293,36.0
14,11,4,983,40.72185379,-74.00771779,26.0
14,11,4,451,40.73047747,-73.99906065,31.0
14,11,4,1141,40.72217444,-73.98368779,53.0
14,11,4,1216,40.7451677,-73.98683077,51.0
14,11,4,792,40.74173969,-73.99415556,59.0
14,11,4,942,40.73704984,-73.99009296,34.0
14,12,4,820,40.7405826,-74.00550867,47.0
14,12,4,168,40.722055,-73.989111,40.0
14,12,4,2165,40.75513557,-73.98658032,47.0
14,12,4,402,40.72317958,-73.99480012,47.0
14,12,4,1049,40.71146364,-74.00552427,26.0
14,12,4,359,40.73221853,-73.98165557,29.0
14,12,4,370,40.71559509,-73.9870295,28.0
14,13,4,677,40.724399,-74.004704,23.0
14,13,4,491,40.73028666,-73.9907647,68.0
14,14,4,481,40.71739973,-73.98016555,41.0
14,14,4,578,40.73223272,-73.98889957,46.0
14,14,4,247,40.72955361,-73.98057249,30.0
14,14,4,1019,40.72456089,-73.99565293,46.0
14,14,4,990,40.72456089,-73.99565293,46.0
14,14,4,969,40.72710258,-74.00297088,42.0
14,14,4,216,40.72467721,-73.98783413,50.0
14,14,4,1047,40.746647,-73.993915,32.0
14,15,4,334,40.7262807,-73.98978041,51.0
14,15,4,369,40.71622644,-73.98261206,55.0
14,15,4,1420,40.74571210000001,-73.98194829,38.0
14,15,4,413,40.72743423,-73.99379025,55.0
14,15,4,1115,40.74034320000001,-73.98955109,46.0
14,15,4,1043,40.74034320000001,-73.98955109,46.0
14,15,4,831,40.71729000000001,-73.996375,57.0
14,15,4,1172,40.72456089,-73.99565293,31.0
14,15,4,713,40.734232,-73.986923,27.0
14,16,4,532,40.72917025,-73.99810231,30.0
14,16,4,371,40.72903917,-73.99404649,30.0
14,16,4,357,40.72580614,-73.97422494,46.0
14,16,4,1877,40.751873,-73.97770600000003,32.0
14,16,4,1193,40.72621788,-73.98379855,23.0
14,16,4,1754,40.751873,-73.97770600000003,32.0
14,16,4,1687,40.751873,-73.97770600000003,46.0
14,16,4,319,40.72368361,-73.97574813,24.0
14,16,4,348,40.713126,-73.984844,43.0
14,17,4,128,40.72299208,-73.97995466,28.0
14,17,4,416,40.73028666,-73.9907647,23.0
14,17,4,455,40.72679454,-73.99695094,56.0
14,17,4,1573,40.751581,-73.97791,29.0
14,17,4,682,40.71893904,-73.99266288,46.0
14,17,4,648,40.71893904,-73.99266288,18.0
14,17,4,1422,40.746647,-73.993915,46.0
14,17,4,305,40.72953837,-73.98426726,27.0
14,17,4,337,40.7172274,-73.98802084,24.0
14,17,4,240,40.72228087,-73.97668709,43.0
14,18,4,976,40.73401143,-74.00293877,28.0
14,18,4,493,40.73038599,-74.00214988,26.0
14,18,4,275,40.72740794,-73.98142006,32.0
14,18,4,1007,40.710451,-73.960876,46.0
14,18,4,1217,40.74317449,-74.00366443,39.0
14,18,4,1154,40.70717936,-74.00887308,40.0
14,18,4,1778,40.75096734871597,-73.99444207549095,34.0
14,18,4,1122,40.72317958,-73.99480012,48.0
14,18,4,1130,40.70955958,-74.00653609,25.0
14,18,4,2027,40.751551,-73.993934,46.0
14,18,4,592,40.71729000000001,-73.996375,36.0
14,18,4,357,40.72456089,-73.99565293,34.0
14,19,4,465,40.72953837,-73.98426726,31.0
14,19,4,462,40.72953837,-73.98426726,31.0
14,19,4,228,40.72502876,-73.99069656,53.0
14,19,4,1295,40.69573398,-73.97129668,31.0
14,19,4,832,40.744023,-73.976056,27.0
14,20,4,1246,40.74691959,-74.00451887,31.0
14,20,4,354,40.72019576,-73.98997825,26.0
14,20,4,341,40.72019576,-73.98997825,26.0
14,20,4,131,40.72066442,-73.98517977,29.0
14,20,4,286,40.72521311,-73.97768752,48.0
14,20,4,506,40.73047747,-73.99906065,26.0
14,21,4,607,40.71076228,-73.99400398,23.0
14,21,4,892,40.73726186,-73.99238967,43.0
14,21,4,900,40.73726186,-73.99238967,44.0
14,21,4,1101,40.72710258,-74.00297088,45.0
14,21,4,1972,40.70463334,-74.01361706,30.0
14,21,4,590,40.71427487,-73.98990025,21.0
14,21,4,629,40.72953837,-73.98426726,26.0
14,21,4,348,40.72317958,-73.99480012,46.0
14,21,4,1264,40.74025878,-73.98409214,58.0
14,22,4,430,40.72621788,-73.98379855,46.0
14,22,4,317,40.72938685,-73.97772429,24.0
14,23,4,1959,40.75513557,-73.98658032,46.0
14,23,4,2239,40.7568001,-73.98291153,46.0
14,23,4,562,40.72521311,-73.97768752,34.0
14,23,4,1848,40.76269882,-73.99301222,39.0
14,23,4,384,40.72953837,-73.98426726,57.0
15,2,5,304,40.71739973,-73.98016555,25.0
15,2,5,537,40.73038599,-74.00214988,37.0
15,2,5,1840,40.76461837,-73.98789473,41.0
15,3,5,148,40.72621788,-73.98379855,32.0
15,6,5,746,40.744023,-73.976056,39.0
15,7,5,523,40.73038599,-74.00214988,35.0
15,7,5,277,40.72228087,-73.97668709,33.0
15,7,5,2386,40.75992262,-73.97648516,38.0
15,8,5,699,40.74173969,-73.99415556,26.0
15,8,5,933,40.74096374,-73.98602213,57.0
15,8,5,370,40.71605866,-73.99190759,35.0
15,8,5,1413,40.70355377,-74.00670227,45.0
15,8,5,164,40.72467721,-73.98783413,26.0
15,9,5,467,40.73047747,-73.99906065,31.0
15,9,5,984,40.71273266,-74.0046073,46.0
15,9,5,951,40.71273266,-74.0046073,46.0
15,9,5,386,40.734232,-73.986923,48.0
15,9,5,1060,40.71291224,-74.01020234,37.0
15,9,5,487,40.72456089,-73.99565293,36.0
15,9,5,695,40.71910537,-73.99973337,49.0
15,9,5,585,40.73704984,-73.99009296,36.0
15,9,5,1005,40.752062306999996,-73.9816324043,35.0
15,9,5,1531,40.746745,-74.007756,28.0
15,9,5,961,40.72679454,-73.99695094,46.0
15,9,5,978,40.72679454,-73.99695094,46.0
15,9,5,643,40.74311555376486,-73.98215353488922,26.0
15,9,5,166,40.72467721,-73.98783413,32.0
15,10,5,1012,40.74096374,-73.98602213,48.0
15,10,5,1543,40.744219,-73.97121214,46.0
15,10,5,594,40.71605866,-73.99190759,39.0
15,10,5,1242,40.74025878,-73.98409214,25.0
15,10,5,1210,40.74025878,-73.98409214,26.0
15,10,5,835,40.71605866,-73.99190759,33.0
15,10,5,203,40.72521311,-73.97768752,36.0
15,10,5,403,40.73028666,-73.9907647,29.0
15,11,5,186,40.72217444,-73.98368779,41.0
15,11,5,528,40.7284186,-73.98713956,29.0
15,11,5,2394,40.74571210000001,-73.98194829,23.0
15,11,5,912,40.71939226,-74.00247214,27.0
15,11,5,282,40.72955361,-73.98057249,26.0
15,11,5,971,40.71559509,-73.9870295,25.0
15,11,5,343,40.71559509,-73.9870295,45.0
15,11,5,200,40.72299208,-73.97995466,41.0
15,11,5,228,40.72299208,-73.97995466,33.0
15,11,5,356,40.72110063,-73.99192540000001,23.0
15,11,5,1028,40.746647,-73.993915,36.0
15,11,5,1788,40.75828065,-73.97069431,46.0
15,11,5,1787,40.75828065,-73.97069431,46.0
15,11,5,365,40.72502876,-73.99069656,44.0
15,11,5,1626,40.7462009,-73.98855723,54.0
15,11,5,1620,40.7462009,-73.98855723,45.0
15,12,5,365,40.71622644,-73.98261206,42.0
15,12,5,197,40.722055,-73.989111,46.0
15,12,5,1144,40.72521311,-73.97768752,46.0
15,12,5,1120,40.72521311,-73.97768752,46.0
15,12,5,624,40.72743423,-73.99379025,58.0
15,12,5,561,40.73047747,-73.99906065,35.0
15,12,5,72,40.72217444,-73.98368779,42.0
15,12,5,998,40.73543934,-73.99453948,46.0
15,12,5,473,40.72743423,-73.99379025,42.0
15,12,5,1455,40.751581,-73.97791,26.0
15,12,5,349,40.72743423,-73.99379025,25.0
15,12,5,252,40.72740794,-73.98142006,38.0
15,12,5,1554,40.73827428,-73.98751968,46.0
15,12,5,1536,40.73827428,-73.98751968,46.0
15,12,5,529,40.71076228,-73.99400398,26.0
15,13,5,2080,40.72299208,-73.97995466,26.0
15,13,5,891,40.710451,-73.960876,46.0
15,13,5,896,40.710451,-73.960876,46.0
15,13,5,243,40.72521311,-73.97768752,37.0
15,13,5,411,40.72679454,-73.99695094,25.0
15,13,5,1253,40.75455731,-73.96592976,34.0
15,13,5,202,40.72955361,-73.98057249,24.0
15,13,5,838,40.72490985,-74.00154702,46.0
15,13,5,114,40.72217444,-73.98368779,26.0
15,13,5,711,40.71413089,-73.99704679999998,24.0
15,13,5,386,40.734232,-73.986923,43.0
15,13,5,390,40.73028666,-73.9907647,46.0
15,13,5,359,40.72110063,-73.99192540000001,28.0
15,14,5,848,40.735238,-74.000271,25.0
15,14,5,485,40.73454567,-73.99074142,34.0
15,14,5,238,40.72621788,-73.98379855,62.0
15,14,5,719,40.73261787,-73.99158043,32.0
15,14,5,270,40.72955361,-73.98057249,25.0
15,14,5,697,40.73261787,-73.99158043,35.0
15,14,5,620,40.735238,-74.000271,32.0
15,14,5,398,40.72953837,-73.98426726,46.0
15,14,5,1200,40.70834698,-74.01713445,24.0
15,14,5,695,40.73172428,-74.00674436,29.0
15,14,5,502,40.72917025,-73.99810231,28.0
15,14,5,177,40.72521311,-73.97768752,39.0
15,15,5,947,40.71729000000001,-73.996375,25.0
15,15,5,914,40.71729000000001,-73.996375,46.0
15,15,5,1392,40.7451677,-73.98683077,37.0
15,15,5,492,40.72317958,-73.99480012,29.0
15,15,5,639,40.73454567,-73.99074142,24.0
15,15,5,973,40.73454567,-73.99074142,26.0
15,15,5,597,40.72490985,-74.00154702,25.0
15,15,5,709,40.734232,-73.986923,40.0
15,15,5,1447,40.75066386,-74.00176802,35.0
15,15,5,436,40.73221853,-73.98165557,25.0
15,15,5,922,40.748238,-73.978311,24.0
15,15,5,905,40.748238,-73.978311,24.0
15,15,5,294,40.72502876,-73.99069656,35.0
15,15,5,493,40.73221853,-73.98165557,27.0
15,15,5,556,40.73454567,-73.99074142,25.0
15,16,5,1176,40.74854862,-73.98808416,31.0
15,16,5,1443,40.70569254,-74.01677685,23.0
15,16,5,1134,40.70717936,-74.00887308,40.0
15,16,5,343,40.72938685,-73.97772429,34.0
15,16,5,249,40.72740794,-73.98142006,28.0
15,16,5,1778,40.75645824,-73.99372222,46.0
15,16,5,2960,40.707873,-74.00166999999998,42.0
15,16,5,346,40.72779126,-73.98564945,46.0
15,16,5,190,40.72082834,-73.97793172,38.0
15,17,5,188,40.72467721,-73.98783413,51.0
15,17,5,1070,40.73401143,-74.00293877,46.0
15,17,5,987,40.73401143,-74.00293877,46.0
15,17,5,202,40.72467721,-73.98783413,41.0
15,17,5,1312,40.748238,-73.978311,71.0
15,17,5,637,40.73381219196632,-73.9805442094803,42.0
15,17,5,1365,40.75096734871597,-73.99444207549095,26.0
15,17,5,555,40.73047309,-73.98672378,27.0
15,17,5,418,40.72917025,-73.99810231,24.0
15,18,5,1853,40.7153379,-74.01658354,56.0
15,18,5,408,40.728145,-73.990214,29.0
15,18,5,314,40.71926081,-73.98178024,25.0
15,18,5,962,40.7153379,-74.01658354,23.0
15,18,5,1621,40.70569254,-74.01677685,39.0
15,18,5,738,40.73038599,-74.00214988,26.0
15,18,5,711,40.73038599,-74.00214988,46.0
15,19,5,256,40.7262807,-73.98978041,27.0
15,19,5,292,40.722055,-73.989111,27.0
15,19,5,366,40.728145,-73.990214,23.0
15,19,5,970,40.71494807,-74.00234482,46.0
15,19,5,1054,40.75038009,-73.98338988,33.0
15,19,5,736,40.734232,-73.986923,32.0
15,19,5,613,40.73047747,-73.99906065,46.0
15,20,5,1067,40.71285887,-73.96590294,32.0
15,20,5,623,40.73704984,-73.99009296,27.0
15,20,5,553,40.713126,-73.984844,40.0
15,20,5,302,40.72743423,-73.99379025,39.0
15,20,5,9142,40.72082834,-73.97793172,46.0
15,20,5,9100,40.72082834,-73.97793172,46.0
15,20,5,372,40.72938685,-73.97772429,26.0
15,20,5,2160,40.76584941,-73.98690506,58.0
15,21,5,342,40.72368361,-73.97574813,47.0
15,22,5,495,40.7284186,-73.98713956,34.0
15,23,5,215,40.71622644,-73.98261206,47.0
15,23,5,801,40.7218158,-73.99720307,39.0
16,0,6,391,40.72779126,-73.98564945,40.0
16,0,6,121,40.7208736,-73.98085795,33.0
16,4,6,776,40.744023,-73.976056,39.0
16,4,6,224,40.72368361,-73.97574813,30.0
16,6,6,560,40.72317958,-73.99480012,55.0
16,6,6,1173,40.75971079999999,-73.97402311,38.0
16,7,6,307,40.72743423,-73.99379025,41.0
16,7,6,397,40.72368361,-73.97574813,46.0
16,7,6,454,40.73038599,-74.00214988,26.0
16,8,6,1260,40.72217444,-73.98368779,56.0
16,9,6,404,40.73028666,-73.9907647,46.0
16,9,6,626,40.73649403,-73.99704374,29.0
16,9,6,766,40.74096374,-73.98602213,38.0
16,9,6,164,40.72740794,-73.98142006,39.0
16,9,6,442,40.73047747,-73.99906065,31.0
16,9,6,825,40.74290902,-73.97706058,31.0
16,9,6,168,40.71850211,-73.98329859,26.0
16,10,6,1226,40.73935542,-73.99931783,29.0
16,10,6,928,40.7390169121,-74.0026376103,59.0
16,10,6,886,40.70862144,-74.00722156,23.0
16,10,6,252,40.72299208,-73.97995466,31.0
16,10,6,425,40.72110063,-73.99192540000001,30.0
16,10,6,420,40.72679454,-73.99695094,36.0
16,10,6,223,40.72521311,-73.97768752,46.0
16,10,6,2687,40.72217444,-73.98368779,48.0
16,10,6,390,40.72917025,-73.99810231,37.0
16,10,6,1796,40.7153379,-74.01658354,40.0
16,10,6,943,40.72217444,-73.98368779,66.0
16,11,6,228,40.72740794,-73.98142006,31.0
16,11,6,362,40.73221853,-73.98165557,30.0
16,11,6,1531,40.7405826,-74.00550867,33.0
16,11,6,1500,40.7405826,-74.00550867,39.0
16,11,6,1314,40.7405826,-74.00550867,46.0
16,11,6,1336,40.7405826,-74.00550867,46.0
16,11,6,460,40.73223272,-73.98889957,44.0
16,11,6,1795,40.7454973,-74.00197139,44.0
16,11,6,1260,40.73291553,-74.00711384,26.0
16,12,6,427,40.72229346,-73.99147535,26.0
16,12,6,389,40.72229346,-73.99147535,46.0
16,12,6,1562,40.7258483,-73.95064893,29.0
16,12,6,1559,40.7258483,-73.95064893,26.0
16,12,6,592,40.73028666,-73.9907647,30.0
16,12,6,347,40.72743423,-73.99379025,55.0
16,12,6,524,40.72740794,-73.98142006,28.0
16,12,6,1704,40.74096374,-73.98602213,46.0
16,12,6,1649,40.74096374,-73.98602213,46.0
16,12,6,1141,40.75096734871597,-73.99444207549095,25.0
16,12,6,586,40.72217444,-73.98368779,40.0
16,12,6,2379,40.76915505,-73.98191841,46.0
16,12,6,2298,40.76915505,-73.98191841,46.0
16,12,6,417,40.7284186,-73.98713956,28.0
16,12,6,756,40.74780373,-73.97344190000003,24.0
16,12,6,305,40.72743423,-73.99379025,26.0
16,12,6,707,40.73047747,-73.99906065,41.0
16,13,6,537,40.72317958,-73.99480012,29.0
16,13,6,1256,40.73401143,-74.00293877,48.0
16,13,6,1687,40.707873,-74.00166999999998,46.0
16,13,6,1686,40.707873,-74.00166999999998,46.0
16,13,6,1544,40.707873,-74.00166999999998,46.0
16,13,6,702,40.73028666,-73.9907647,36.0
16,14,6,1923,40.70905623,-74.01043382,32.0
16,14,6,555,40.7218158,-73.99720307,46.0
16,14,6,561,40.7218158,-73.99720307,46.0
16,14,6,709,40.73226398,-73.99852205,35.0
16,14,6,338,40.72502876,-73.99069656,48.0
16,14,6,181,40.72938685,-73.97772429,26.0
16,14,6,1075,40.72043411,-74.01020609,25.0
16,14,6,179,40.72740794,-73.98142006,32.0
16,14,6,852,40.73781509,-73.99994661,46.0
16,14,6,836,40.73781509,-73.99994661,46.0
16,14,6,739,40.724399,-74.004704,25.0
16,14,6,682,40.73028666,-73.9907647,31.0
16,14,6,450,40.73223272,-73.98889957,36.0
16,14,6,435,40.73223272,-73.98889957,29.0
16,14,6,554,40.73704984,-73.99009296,25.0
16,14,6,117,40.72621788,-73.98379855,41.0
16,14,6,663,40.73649403,-73.99704374,34.0
16,14,6,1191,40.71534825,-73.96024116,24.0
16,14,6,520,40.73331967,-73.99510132,24.0
16,14,6,769,40.74034320000001,-73.98955109,26.0
16,15,6,604,40.72740794,-73.98142006,46.0
16,15,6,608,40.72740794,-73.98142006,46.0
16,15,6,356,40.7172274,-73.98802084,52.0
16,15,6,2400,40.70823502,-74.00530063,46.0
16,15,6,2410,40.70823502,-74.00530063,46.0
16,15,6,2415,40.70823502,-74.00530063,46.0
16,15,6,447,40.7284186,-73.98713956,28.0
16,15,6,455,40.7284186,-73.98713956,28.0
16,15,6,299,40.72938685,-73.97772429,27.0
16,15,6,1735,40.71291224,-74.01020234,42.0
16,15,6,1414,40.71291224,-74.01020234,46.0
16,15,6,723,40.72317958,-73.99480012,40.0
16,15,6,491,40.73223272,-73.98889957,25.0
16,15,6,249,40.71739973,-73.98016555,60.0
16,15,6,371,40.72938685,-73.97772429,32.0
16,15,6,169,40.72621788,-73.98379855,37.0
16,16,6,247,40.72938685,-73.97772429,25.0
16,16,6,1335,40.695065,-73.987167,34.0
16,16,6,863,40.73291553,-74.00711384,36.0
16,16,6,1490,40.71729000000001,-73.996375,46.0
16,16,6,1414,40.71729000000001,-73.996375,46.0
16,16,6,670,40.73543934,-73.99453948,43.0
16,16,6,924,40.72165481,-74.00234737,46.0
16,16,6,336,40.72521311,-73.97768752,39.0
16,16,6,506,40.72317958,-73.99480012,25.0
16,16,6,1235,40.71729000000001,-73.996375,20.0
16,16,6,446,40.72456089,-73.99565293,27.0
16,17,6,1037,40.74173969,-73.99415556,46.0
16,17,6,1165,40.72043411,-74.01020609,33.0
16,17,6,165,40.72467721,-73.98783413,35.0
16,17,6,567,40.73827428,-73.98751968,34.0
16,17,6,944,40.73492695,-73.99200509,38.0
16,17,6,222,40.72740794,-73.98142006,32.0
16,18,6,590,40.72938685,-73.97772429,28.0
16,18,6,508,40.734232,-73.986923,30.0
16,18,6,420,40.71893904,-73.99266288,23.0
16,18,6,687,40.73291553,-74.00711384,47.0
16,18,6,241,40.72779126,-73.98564945,26.0
16,18,6,353,40.72456089,-73.99565293,46.0
16,18,6,617,40.73028666,-73.9907647,44.0
16,18,6,1094,40.71273266,-74.0046073,46.0
16,18,6,1217,40.74395411,-73.99144871,32.0
16,18,6,1216,40.74395411,-73.99144871,35.0
16,18,6,1783,40.7047177,-74.00926027,53.0
16,18,6,1743,40.7047177,-74.00926027,54.0
16,18,6,248,40.72621788,-73.98379855,24.0
16,18,6,124,40.72467721,-73.98783413,32.0
16,18,6,261,40.71559509,-73.9870295,41.0
16,19,6,847,40.710451,-73.960876,30.0
16,19,6,971,40.71307916,-73.99851193,25.0
16,19,6,776,40.71413089,-73.99704679999998,26.0
16,19,6,1703,40.72217444,-73.98368779,56.0
16,19,6,304,40.7262807,-73.98978041,26.0
16,19,6,895,40.724399,-74.004704,46.0
16,19,6,948,40.70717936,-74.00887308,26.0
16,19,6,232,40.72368361,-73.97574813,29.0
16,19,6,1715,40.7208736,-73.98085795,46.0
16,19,6,1355,40.72453734,-73.98185424,18.0
16,19,6,3845,40.707873,-74.00166999999998,33.0
16,19,6,553,40.71939226,-74.00247214,33.0
16,19,6,793,40.71911552,-74.00666661,32.0
16,20,6,662,40.72217444,-73.98368779,25.0
16,20,6,719,40.7208736,-73.98085795,33.0
16,20,6,383,40.71893904,-73.99266288,27.0
16,20,6,853,40.73401143,-74.00293877,34.0
16,20,6,263,40.72368361,-73.97574813,25.0
16,21,6,670,40.73221853,-73.98165557,28.0
16,21,6,374,40.72456089,-73.99565293,33.0
16,21,6,941,40.74025878,-73.98409214,59.0
16,21,6,1109,40.71291224,-74.01020234,26.0
16,21,6,136,40.72299208,-73.97995466,25.0
16,21,6,1108,40.710451,-73.960876,46.0
16,21,6,198,40.72955361,-73.98057249,28.0
